id_Historico_Desastre;idDetalleDesastre;NombreDetalle;ValorDetalle;UnidadesDetalle;idDetalleDesastre
502808;5028083;Velocidad de la avalancha;15.500504708087684;(m/s);2808
502809;5028093;Área afectada;1.2216312111532899;km^2;2809
502810;5028103;Vía de exposición;Ingestión;Sin unidades;2810
502811;5028113;Velocidad del viento;117.25279412818577;km/h;2811
502812;5028123;Área afectada;0.5614999254091066;km^2;2812
502813;5028133;Velocidad del viento;125.98808814999973;km/h;2813
502814;5028143;Área afectada;1.5395567742418304;km^2;2814
502815;5028153;Vía de exposición;Inhalación;Sin unidades;2815
502816;5028163;Área afectada;1.5113731003176554;km^2;2816
502817;5028173;Velocidad de la avalancha;17.71163934707303;(m/s);2817
502818;5028183;Volumen de agua;26843.423275519333;m^3;2818
502819;5028193;Velocidad de la avalancha;14.332741227427487;(m/s);2819
502820;5028203;Volumen de agua;80285.02342035665;m^3;2820
502821;5028213;Velocidad de la avalancha;11.085965584023564;(m/s);2821
502822;5028223;Velocidad de la avalancha;10.933935275744048;(m/s);2822
502823;5028233;Velocidad de la avalancha;13.368809263051439;(m/s);2823
502824;5028243;Volumen de agua;29440.96778788885;m^3;2824
502825;5028253;Nivel de agua;13.049655247511359;m;2825
502826;5028263;Nivel de agua;4.766660432180595;m;2826
502827;5028273;Magnitud del terremoto;4.061409536455468;Sin unidades;2827
502828;5028283;Magnitud del terremoto;5.861923953338635;Sin unidades;2828
502829;5028293;Magnitud del terremoto;3.414649620773505;Sin unidades;2829
502830;5028303;Velocidad del viento;105.13348171496474;km/h;2830
502831;5028313;Velocidad de la avalancha;13.05671742787764;(m/s);2831
502832;5028323;Velocidad de la avalancha;14.306594354624359;(m/s);2832
502833;5028333;Nivel de agua;23.110551282403115;m;2833
502834;5028343;Nivel de agua;26.984320818203187;m;2834
502835;5028353;Velocidad de la avalancha;12.99390617220949;(m/s);2835
502836;5028363;Velocidad del viento;111.90423841462669;km/h;2836
502837;5028373;Magnitud del terremoto;8.637996489144236;Sin unidades;2837
502838;5028383;Volumen de agua;49579.704147624245;m^3;2838
502839;5028393;Magnitud del terremoto;5.03482625363262;Sin unidades;2839
502840;5028403;Nivel de agua;5.04524487479746;m;2840
502841;5028413;Velocidad de la avalancha;11.094081099477307;(m/s);2841
502842;5028423;Volumen de agua;37063.63745527452;m^3;2842
502843;5028433;Nivel de agua;9.873395791380066;m;2843
502844;5028443;Velocidad de la avalancha;12.92036238113573;(m/s);2844
502845;5028453;Velocidad del viento;142.72978216137153;km/h;2845
502846;5028463;Velocidad del viento;102.98269061068619;km/h;2846
502847;5028473;Velocidad del viento;148.88628475320428;km/h;2847
502848;5028483;Velocidad del viento;123.94286984078423;km/h;2848
502849;5028493;Volumen de agua;7349.561751663281;m^3;2849
502850;5028503;Volumen de agua;67994.79952644533;m^3;2850
502851;5028513;Magnitud de la erupción;4;VEI;2851
502852;5028523;Magnitud de la erupción;2;VEI;2852
502853;5028533;Nivel de agua;9.25004902325439;m;2853
502854;5028543;Volumen de agua;49018.35864013265;m^3;2854
502855;5028553;Magnitud del terremoto;6.400915129388039;Sin unidades;2855
502856;5028563;Magnitud del terremoto;3.7274695397328848;Sin unidades;2856
502857;5028573;Magnitud del terremoto;7.6927121866019545;Sin unidades;2857
502858;5028583;Magnitud del terremoto;7.9567848420485365;Sin unidades;2858
502859;5028593;Magnitud del terremoto;4.032659429109282;Sin unidades;2859
502860;5028603;Magnitud del terremoto;4.549410507996346;Sin unidades;2860
502861;5028613;Magnitud del terremoto;6.576241680515141;Sin unidades;2861
502862;5028623;Magnitud del terremoto;7.1820065364156545;Sin unidades;2862
502863;5028633;Magnitud del terremoto;2.437321088074517;Sin unidades;2863
502864;5028643;Magnitud del terremoto;4.619518464156425;Sin unidades;2864
502865;5028653;Magnitud del terremoto;4.934719151836225;Sin unidades;2865
502866;5028663;Magnitud del terremoto;3.2738138141863224;Sin unidades;2866
502867;5028673;Magnitud del terremoto;4.469698944163747;Sin unidades;2867
502868;5028683;Magnitud del terremoto;7.384275994296704;Sin unidades;2868
502869;5028693;Magnitud del terremoto;6.911057672659598;Sin unidades;2869
502870;5028703;Magnitud del terremoto;5.381452267152465;Sin unidades;2870
502871;5028713;Magnitud del terremoto;5.766712373966357;Sin unidades;2871
502872;5028723;Magnitud del terremoto;3.343984622095344;Sin unidades;2872
502873;5028733;Nivel de agua;24.77484337852659;m;2873
502874;5028743;Volumen de agua;84626.67364737813;m^3;2874
502875;5028753;Velocidad de la avalancha;19.968419574335982;(m/s);2875
502876;5028763;Duración de la sequía;72;días;2876
502877;5028773;Nivel de agua;3.4176544274552767;m;2877
502878;5028783;Volumen de agua;22988.709010305396;m^3;2878
502879;5028793;Volumen de agua;16797.792293602644;m^3;2879
502880;5028803;Velocidad de la avalancha;11.199828418847643;(m/s);2880
502881;5028813;Volumen de agua;75448.16848639969;m^3;2881
502882;5028823;Volumen de agua;25365.26032246245;m^3;2882
502883;5028833;Velocidad de la avalancha;17.281387554880176;(m/s);2883
502884;5028843;Volumen de agua;17045.3180556938;m^3;2884
502885;5028853;Velocidad de la avalancha;16.008249164204795;(m/s);2885
502886;5028863;Velocidad de la avalancha;18.16170737698052;(m/s);2886
502887;5028873;Velocidad de la avalancha;17.558305553637226;(m/s);2887
502888;5028883;Velocidad de la avalancha;11.40811301133059;(m/s);2888
502889;5028893;Velocidad de la avalancha;18.248638467149803;(m/s);2889
502890;5028903;Velocidad de la avalancha;17.837095696261624;(m/s);2890
502891;5028913;Velocidad de la avalancha;16.824765032792705;(m/s);2891
502892;5028923;Velocidad de la avalancha;18.21621982652237;(m/s);2892
502893;5028933;Velocidad del viento;93.33853384866924;km/h;2893
502894;5028943;Velocidad de la avalancha;19.863343636133408;(m/s);2894
502895;5028953;Duración de la sequía;348;días;2895
502896;5028963;Magnitud del terremoto;4.842184995193678;Sin unidades;2896
502897;5028973;Magnitud del terremoto;6.676862445404541;Sin unidades;2897
502898;5028983;Magnitud del terremoto;2.3628856730737486;Sin unidades;2898
502899;5028993;Nivel de agua;2.7593982866446645;m;2899
502900;5029003;Velocidad de la avalancha;19.716603915516842;(m/s);2900
502901;5029013;Velocidad del viento;129.07041960383478;km/h;2901
502902;5029023;Nivel de agua;5.082369682173597;m;2902
502903;5029033;Volumen de agua;22798.485672480037;m^3;2903
502904;5029043;Duración de la sequía;177;días;2904
502905;5029053;Volumen de agua;17089.914586844316;m^3;2905
502906;5029063;Volumen de agua;11952.224292876217;m^3;2906
502907;5029073;Volumen de agua;9200.834931848583;m^3;2907
502908;5029083;Velocidad de la avalancha;12.51574876433981;(m/s);2908
502909;5029093;Volumen de agua;69291.11723011262;m^3;2909
502910;5029103;Nivel de agua;9.457782522622475;m;2910
502911;5029113;Volumen de agua;18475.879996216787;m^3;2911
502912;5029123;Velocidad de la avalancha;16.182510445374252;(m/s);2912
502913;5029133;Nivel de agua;13.99149898520953;m;2913
502914;5029143;Nivel de agua;3.77934475579343;m;2914
502915;5029153;Velocidad de la avalancha;11.332013386555875;(m/s);2915
502916;5029163;Velocidad de la avalancha;15.688177702498436;(m/s);2916
502917;5029173;Duración de la sequía;179;días;2917
502918;5029183;Nivel de agua;6.016130999154308;m;2918
502919;5029193;Duración de la sequía;74;días;2919
502920;5029203;Duración de la sequía;314;días;2920
502921;5029213;Magnitud del terremoto;3.7483531339272886;Sin unidades;2921
502922;5029223;Nivel de agua;27.11350998455447;m;2922
502923;5029233;Volumen de agua;19400.105479439426;m^3;2923
502924;5029243;Duración de la sequía;271;días;2924
502925;5029253;Velocidad de la avalancha;12.74483066485454;(m/s);2925
502926;5029263;Duración de la sequía;343;días;2926
502927;5029273;Duración de la sequía;125;días;2927
502928;5029283;Duración de la sequía;286;días;2928
502929;5029293;Nivel de agua;1.398800195652697;m;2929
502930;5029303;Duración de la sequía;22;días;2930
502931;5029313;Nivel de agua;27.474698279888077;m;2931
502932;5029323;Volumen de agua;99655.41388913203;m^3;2932
502933;5029333;Velocidad de la avalancha;13.549784241826307;(m/s);2933
502934;5029343;Duración de la sequía;85;días;2934
502935;5029353;Volumen de agua;55971.4853761256;m^3;2935
502936;5029363;Duración de la sequía;316;días;2936
502937;5029373;Duración de la sequía;149;días;2937
502938;5029383;Duración de la sequía;345;días;2938
502939;5029393;Duración de la sequía;52;días;2939
502940;5029403;Volumen de agua;42647.56499696393;m^3;2940
502941;5029413;Duración de la sequía;37;días;2941
502942;5029423;Duración de la sequía;63;días;2942
502943;5029433;Volumen de agua;9138.126477150247;m^3;2943
502944;5029443;Volumen de agua;67018.64913983895;m^3;2944
502945;5029453;Volumen de agua;34960.405098250834;m^3;2945
502946;5029463;Volumen de agua;29394.898562186547;m^3;2946
502947;5029473;Nivel de agua;24.792539332580734;m;2947
502948;5029483;Velocidad de la avalancha;18.993711069728274;(m/s);2948
502949;5029493;Nivel de agua;1.6219712346986426;m;2949
502950;5029503;Velocidad de la avalancha;15.06807003609645;(m/s);2950
502951;5029513;Volumen de agua;62385.65597775103;m^3;2951
502952;5029523;Nivel de agua;6.862030733931554;m;2952
502953;5029533;Duración de la sequía;267;días;2953
502954;5029543;Volumen de agua;13937.04337374174;m^3;2954
502955;5029553;Velocidad de la avalancha;18.4629775383169;(m/s);2955
502956;5029563;Volumen de agua;56457.64938704289;m^3;2956
502957;5029573;Nivel de agua;0.29464917402611923;m;2957
502958;5029583;Duración de la sequía;63;días;2958
502959;5029593;Velocidad de la avalancha;18.680462287553667;(m/s);2959
502960;5029603;Velocidad de la avalancha;13.321748208313611;(m/s);2960
502961;5029613;Velocidad de la avalancha;19.053041817784234;(m/s);2961
502962;5029623;Volumen de agua;63079.06720845621;m^3;2962
502963;5029633;Nivel de agua;1.3133783610842904;m;2963
502964;5029643;Velocidad de la avalancha;14.072963380573514;(m/s);2964
502965;5029653;Volumen de agua;40268.10697605163;m^3;2965
502966;5029663;Volumen de agua;3136.496560675341;m^3;2966
502967;5029673;Volumen de agua;40774.036547160154;m^3;2967
502968;5029683;Volumen de agua;28910.663599834417;m^3;2968
502969;5029693;Volumen de agua;53613.660242996;m^3;2969
502970;5029703;Magnitud del terremoto;6.5681507747316425;Sin unidades;2970
502971;5029713;Velocidad de la avalancha;13.535601883830644;(m/s);2971
502972;5029723;Volumen de agua;19983.158035505614;m^3;2972
502973;5029733;Velocidad de la avalancha;17.68796549325219;(m/s);2973
502974;5029743;Nivel de agua;23.696624797633532;m;2974
502975;5029753;Velocidad de la avalancha;16.025771206984626;(m/s);2975
502976;5029763;Nivel de agua;15.177240183845885;m;2976
502977;5029773;Nivel de agua;8.112732257441621;m;2977
502978;5029783;Volumen de agua;84795.14820719964;m^3;2978
502979;5029793;Volumen de agua;61934.74879144875;m^3;2979
502980;5029803;Volumen de agua;83217.1178701244;m^3;2980
502981;5029813;Velocidad de la avalancha;18.87185960709573;(m/s);2981
502982;5029823;Volumen de agua;98422.54665504952;m^3;2982
502983;5029833;Velocidad de la avalancha;18.994103462018813;(m/s);2983
502984;5029843;Volumen de agua;62579.716317658764;m^3;2984
502985;5029853;Volumen de agua;31134.078797890663;m^3;2985
502986;5029863;Velocidad de la avalancha;10.706974947379258;(m/s);2986
502987;5029873;Nivel de agua;0.021691356690900054;m;2987
502988;5029883;Volumen de agua;75973.64039490985;m^3;2988
502989;5029893;Nivel de agua;0.4630593847113973;m;2989
502990;5029903;Velocidad de la avalancha;12.323134152710828;(m/s);2990
502991;5029913;Nivel de agua;3.9279457697093556;m;2991
502992;5029923;Velocidad de la avalancha;16.37802708118817;(m/s);2992
502993;5029933;Velocidad de la avalancha;18.9653049623201;(m/s);2993
502994;5029943;Volumen de agua;81583.38965654078;m^3;2994
502995;5029953;Velocidad de la avalancha;15.805075509979396;(m/s);2995
502996;5029963;Volumen de agua;85725.6161541833;m^3;2996
502997;5029973;Volumen de agua;37629.6572486735;m^3;2997
502998;5029983;Volumen de agua;4384.601130102194;m^3;2998
502999;5029993;Volumen de agua;34680.89529856985;m^3;2999
503000;5030003;Área afectada;0.677998182904658;km^2;3000
503001;5030013;Velocidad de la avalancha;17.103514373993676;(m/s);3001
503002;5030023;Volumen de agua;88551.16510942171;m^3;3002
503003;5030033;Magnitud del terremoto;5.383266576442415;Sin unidades;3003
503004;5030043;Magnitud del terremoto;4.579621936596363;Sin unidades;3004
503005;5030053;Magnitud del terremoto;6.731390341729959;Sin unidades;3005
503006;5030063;Magnitud del terremoto;8.737738675934146;Sin unidades;3006
503007;5030073;Magnitud del terremoto;3.26003085438675;Sin unidades;3007
503008;5030083;Magnitud del terremoto;7.350403894512435;Sin unidades;3008
503009;5030093;Magnitud del terremoto;6.128712222758996;Sin unidades;3009
503010;5030103;Magnitud del terremoto;4.582306422836868;Sin unidades;3010
503011;5030113;Velocidad de la avalancha;18.304469021244525;(m/s);3011
503012;5030123;Velocidad de la avalancha;17.35536843482295;(m/s);3012
503013;5030133;Velocidad de la avalancha;17.930205593113268;(m/s);3013
503014;5030143;Nivel de agua;0.36794665128000226;m;3014
503015;5030153;Nivel de agua;8.722520381062825;m;3015
503016;5030163;Volumen de agua;9678.39480103716;m^3;3016
503017;5030173;Velocidad del viento;102.39861830412059;km/h;3017
503018;5030183;Velocidad del viento;111.55061986501592;km/h;3018
503019;5030193;Volumen de agua;33710.945300039595;m^3;3019
503020;5030203;Velocidad de la avalancha;11.277262782460566;(m/s);3020
503021;5030213;Velocidad del viento;96.02010325103207;km/h;3021
503022;5030223;Velocidad del viento;82.7550679842583;km/h;3022
503023;5030233;Nivel de agua;17.207645139294886;m;3023
503024;5030243;Nivel de agua;1.5454247233291363;m;3024
503025;5030253;Nivel de agua;1.6992452696772036;m;3025
503026;5030263;Velocidad de la avalancha;10.240887342178592;(m/s);3026
503027;5030273;Nivel de agua;16.8705288221471;m;3027
503028;5030283;Velocidad de la avalancha;19.253160350270043;(m/s);3028
503029;5030293;Velocidad de la avalancha;14.601230093548867;(m/s);3029
503030;5030303;Velocidad de la avalancha;15.634946816939461;(m/s);3030
503031;5030313;Velocidad de la avalancha;18.683710122979207;(m/s);3031
503032;5030323;Nivel de agua;13.724566752490215;m;3032
503033;5030333;Nivel de agua;5.106308940644471;m;3033
503034;5030343;Nivel de agua;1.0192471075821075;m;3034
503035;5030353;Velocidad de la avalancha;13.336301297558549;(m/s);3035
503036;5030363;Magnitud del terremoto;4.643207767588558;Sin unidades;3036
503037;5030373;Magnitud de la explosión;2.708730447640126;kilotones;3037
503038;5030383;Área afectada;1.4353087219310332;km^2;3038
503039;5030393;Área afectada;1.7195246144247003;km^2;3039
503040;5030403;Nivel de agua;1.8728604279469152;m;3040
503041;5030413;Nivel de agua;23.94666160164376;m;3041
503042;5030423;Nivel de agua;13.446864408672825;m;3042
503043;5030433;Velocidad de la avalancha;19.77133215935761;(m/s);3043
503044;5030443;Velocidad de la avalancha;12.528889935275322;(m/s);3044
503045;5030453;Velocidad de la avalancha;15.361368706146722;(m/s);3045
503046;5030463;Velocidad de la avalancha;16.365698245524886;(m/s);3046
503047;5030473;Velocidad de la avalancha;10.38739781703261;(m/s);3047
503048;5030483;Velocidad de la avalancha;14.089985093497603;(m/s);3048
503049;5030493;Nivel de agua;28.654528050295056;m;3049
503050;5030503;Magnitud de la explosión;5.546645890453645;kilotones;3050
503051;5030513;Nivel de agua;4.315366139846542;m;3051
503052;5030523;Nivel de agua;21.162549251320687;m;3052
503053;5030533;Nivel de agua;8.205344185777038;m;3053
503054;5030543;Daño causado;Severo;Sin unidades;3054
503055;5030553;Nivel de agua;7.604238996478959;m;3055
503056;5030563;Nivel de agua;0.6127825383013841;m;3056
503057;5030573;Nivel de agua;11.200706580932316;m;3057
503058;5030583;Nivel de agua;14.520539315723527;m;3058
503059;5030593;Nivel de agua;8.487729147298706;m;3059
503060;5030603;Velocidad de la avalancha;12.152124560683006;(m/s);3060
503061;5030613;Velocidad del viento;90.20927355117958;km/h;3061
503062;5030623;Nivel de agua;27.676201650920543;m;3062
503063;5030633;Nivel de agua;0.7145462553960047;m;3063
503064;5030643;Velocidad del viento;142.09985120261112;km/h;3064
503065;5030653;Nivel de agua;20.482548717307342;m;3065
503066;5030663;Nivel de agua;1.9780875636768014;m;3066
503067;5030673;Velocidad de la avalancha;18.767797945169892;(m/s);3067
503068;5030683;Velocidad de la avalancha;11.097770217120093;(m/s);3068
